elapsed_s,frontier_x_m,frontier_y_m
3.02,-0.9530,-0.2899
3.02,-1.8530,-0.0899
3.02,-1.8030,-0.2399
3.02,-1.4530,-0.1899
3.02,-1.6030,0.7101
3.02,-2.1530,0.6601
3.02,-2.1030,0.8601
3.02,-2.0030,0.8601
3.02,-1.9530,0.9601
3.02,0.3470,0.9601
3.02,-2.0530,1.0101
3.02,-2.1530,1.0601
3.02,0.3970,1.1101
3.02,-2.2530,1.1101
3.02,-2.0030,1.1101
3.02,-2.3530,1.1601
3.02,-2.1030,1.2101
3.02,-2.0030,1.2101
3.02,-2.2030,1.3601
3.02,-0.5530,1.3101
3.02,-0.9530,1.4101
3.02,-1.0530,1.4101
3.02,-0.6030,1.4101
4.42,-0.9530,-0.2899
4.42,-1.8530,-0.0899
4.42,-1.8030,-0.2399
4.42,-1.4530,-0.1899
4.42,-1.6030,0.7101
4.42,-2.1530,0.6601
4.42,-2.1030,0.8601
4.42,-2.0030,0.8601
4.42,-1.9530,0.9601
4.42,0.3470,0.9601
4.42,-2.0530,1.0101
4.42,-2.1530,1.0601
4.42,0.3970,1.1101
4.42,-2.2530,1.1101
4.42,-2.0030,1.1101
4.42,-2.3530,1.1601
4.42,-2.1030,1.2101
4.42,-2.0030,1.2101
4.42,-2.2030,1.3601
4.42,-0.5530,1.3101
4.42,-0.9530,1.4101
4.42,-1.0530,1.4101
4.42,-0.6030,1.4101
6.56,-0.9530,-0.2899
6.56,-1.8530,-0.0899
6.56,-1.8030,-0.2399
6.56,-1.4530,-0.1899
6.56,-1.6030,0.7101
6.56,-2.1530,0.6601
6.56,-2.1030,0.8601
6.56,-2.0030,0.8601
6.56,-1.9530,0.9601
6.56,0.3470,0.9601
6.56,-2.0530,1.0101
6.56,-2.1530,1.0601
6.56,0.3970,1.1101
6.56,-2.2530,1.1101
6.56,-2.0030,1.1101
6.56,-2.3530,1.1601
6.56,-2.1030,1.2101
6.56,-2.0030,1.2101
6.56,-2.2030,1.3601
6.56,-0.5530,1.3101
6.56,-0.9530,1.4101
6.56,-1.0530,1.4101
6.56,-0.6030,1.4101
8.48,-0.9530,-0.2899
8.48,-1.8530,-0.0899
8.48,-1.8030,-0.2399
8.48,-1.4530,-0.1899
8.48,-1.6030,0.7101
8.48,-2.1530,0.6601
8.48,-2.1030,0.8601
8.48,-2.0030,0.8601
8.48,-1.9530,0.9601
8.48,0.3470,0.9601
8.48,-2.0530,1.0101
8.48,-2.1530,1.0601
8.48,0.3970,1.1101
8.48,-2.2530,1.1101
8.48,-2.0030,1.1101
8.48,-2.3530,1.1601
8.48,-2.1030,1.2101
8.48,-2.0030,1.2101
8.48,-2.2030,1.3601
8.48,-0.5530,1.3101
8.48,-0.9530,1.4101
8.48,-1.0530,1.4101
8.48,-0.6030,1.4101
10.40,-2.1542,-0.2450
10.40,-2.1542,1.3050
12.77,-2.1542,-0.2450
12.77,-2.1542,1.3050
14.38,-2.1542,-0.2450
14.38,-2.1542,1.3050
16.45,-2.2543,-0.2973
16.45,-2.2043,1.3027
16.45,-2.3043,1.3527
18.34,-2.2101,-0.2973
18.34,-1.5601,-0.2973
18.34,-2.2101,1.3027
18.34,-2.3101,1.3527
20.44,-2.2101,-0.2973
20.44,-1.5601,-0.2973
20.44,-2.2101,1.3027
20.44,-2.3101,1.3527
22.65,-2.2101,-0.2973
22.65,-1.5601,-0.2973
