elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
6.60,-1.1555,-0.1510,-1.4530,-0.1899
7.22,-0.8735,1.1698,-1.0530,1.4101
12.51,-1.8967,1.1510,-2.1542,1.3050
15.24,-1.8562,-0.2105,-2.1542,-0.2450
