elapsed_s,x_rel_m,y_rel_m,x_explored_m,y_explored_m
21.49,0.0000,0.0000,0.0000,0.0000
24.00,-0.0008,-0.0000,-0.0008,-0.0000
25.10,-0.0159,-0.0010,-0.0159,-0.0010
26.10,-0.0305,-0.0043,-0.0305,-0.0043
27.19,-0.0443,-0.0102,-0.0443,-0.0102
28.20,-0.0567,-0.0186,-0.0567,-0.0186
29.20,-0.0672,-0.0293,-0.0672,-0.0293
30.29,-0.0755,-0.0418,-0.0755,-0.0418
31.39,-0.0848,-0.0689,-0.0848,-0.0689
31.99,0.4977,0.2265,0.4977,0.2265
32.79,0.4834,0.1680,0.4834,0.1680
