elapsed_s,frontier_x_m,frontier_y_m
2.81,-1.6326,-0.1405
2.81,0.3174,0.3095
4.39,-1.6326,-0.1405
4.39,0.3174,0.3095
7.42,-1.6326,-0.1405
7.42,0.3174,0.3095
8.90,-1.6326,-0.1405
8.90,0.3174,0.3095
11.28,-1.6326,-0.1405
11.28,0.3174,0.3095
13.48,-1.6326,-0.1405
13.48,0.3174,0.3095
15.30,-1.6326,-0.1405
15.30,0.3174,0.3095
16.62,-1.6326,-0.1405
16.62,0.3174,0.3095
18.71,-1.6326,-0.1405
18.71,0.3174,0.3095
20.91,-1.6326,-0.1405
20.91,0.3174,0.3095
22.23,-1.6326,-0.1405
22.23,0.3174,0.3095
24.33,-1.6326,-0.1405
24.33,0.3174,0.3095
25.50,-1.6326,-0.1405
25.50,0.3174,0.3095
28.54,-1.6326,-0.1405
28.54,0.3174,0.3095
30.40,-1.6326,-0.1405
30.40,0.3174,0.3095
32.24,0.3174,0.2483
