elapsed_s,area_m2,percent_known,known_cells,total_cells
2.22,3.625,64.67,1450,2242
4.48,3.625,64.67,1450,2242
6.94,3.625,64.67,1450,2242
8.88,3.625,64.67,1450,2242
11.09,3.625,64.67,1450,2242
12.32,3.625,64.67,1450,2242
14.27,3.625,64.67,1450,2242
16.30,3.625,64.67,1450,2242
17.88,3.625,64.67,1450,2242
19.87,3.625,64.67,1450,2242
21.84,3.625,64.67,1450,2242
23.84,3.625,64.67,1450,2242
25.84,3.625,64.67,1450,2242
27.84,3.625,64.67,1450,2242
29.84,3.625,64.67,1450,2242
31.85,4.015,35.78,1606,4488
33.84,4.593,34.79,1837,5280
35.84,4.593,34.79,1837,5280
37.84,4.645,35.19,1858,5280
39.84,4.690,35.53,1876,5280
41.86,4.690,35.53,1876,5280
43.84,4.690,35.53,1876,5280
45.84,4.690,35.53,1876,5280
47.84,6.445,28.89,2578,8924
49.84,6.445,28.89,2578,8924
51.84,7.153,27.77,2861,10304
53.84,7.403,28.74,2961,10304
55.85,7.590,29.46,3036,10304
57.84,7.913,30.72,3165,10304
59.85,7.913,30.72,3165,10304
61.86,8.255,32.05,3302,10304
