elapsed_s,area_m2,percent_known,known_cells,total_cells
0.88,4.183,73.96,1673,2262
1.86,4.183,73.96,1673,2262
2.70,4.183,73.96,1673,2262
3.78,4.183,73.96,1673,2262
4.60,4.183,73.96,1673,2262
5.74,4.183,73.96,1673,2262
6.34,4.183,73.96,1673,2262
7.52,4.183,73.96,1673,2262
8.12,4.183,73.96,1673,2262
9.07,4.183,73.96,1673,2262
10.40,4.183,73.96,1673,2262
11.39,4.183,73.96,1673,2262
12.09,4.183,73.96,1673,2262
13.10,4.183,73.96,1673,2262
14.08,4.183,73.96,1673,2262
15.08,4.183,73.96,1673,2262
16.15,4.183,73.96,1673,2262
17.08,4.183,73.96,1673,2262
18.11,4.183,73.96,1673,2262
19.06,4.813,80.95,1925,2378
20.06,5.268,87.10,2107,2419
21.28,5.268,87.10,2107,2419
22.09,5.370,88.80,2148,2419
