elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
17.49,0.0000,0.0000,-0.0255,-0.0021,0.0000,0.0000,-0.0255,-0.0021
23.39,-0.0085,-0.0010,-0.0437,-0.0032,-0.0085,-0.0010,-0.0437,-0.0032
24.09,-0.0680,-0.0052,-0.0669,-0.0049,-0.0680,-0.0052,-0.0669,-0.0049
25.11,-0.0983,-0.0064,-0.1103,-0.0096,-0.0983,-0.0064,-0.1103,-0.0096
25.41,-0.1595,-0.0118,-0.1185,-0.0090,-0.1595,-0.0118,-0.1185,-0.0090
25.81,-0.2171,-0.0238,-0.1070,-0.0072,-0.2171,-0.0238,-0.1070,-0.0072
26.49,-0.0495,0.0019,-0.0540,-0.0021,-0.0495,0.0019,-0.0540,-0.0021
27.62,-0.0106,0.0041,0.0075,0.0032,-0.0106,0.0041,0.0075,0.0032
27.80,0.1670,0.0191,0.0747,0.0095,0.1670,0.0191,0.0747,0.0095
28.89,0.1477,0.0149,0.1027,0.0085,0.1477,0.0149,0.1027,0.0085
31.79,0.1189,0.0076,0.1749,0.0227,0.1189,0.0076,0.1749,0.0227
32.80,0.0907,-0.0030,0.2673,0.0515,0.0907,-0.0030,0.2673,0.0515
33.79,0.3500,0.0748,0.3582,0.0791,0.3500,0.0748,0.3582,0.0791
34.09,0.6291,0.1631,0.4355,0.0996,0.6291,0.1631,0.4355,0.0996
35.13,0.6024,0.1532,0.5810,0.1443,0.6024,0.1532,0.5810,0.1443
36.39,0.5053,0.1101,0.6388,0.1617,0.5053,0.1101,0.6388,0.1617
36.59,0.8184,0.2205,0.6420,0.1613,0.8184,0.2205,0.6420,0.1613
