elapsed_s,area_m2,percent_known,known_cells,total_cells
2.10,4.490,80.79,1796,2223
3.74,4.490,80.79,1796,2223
4.49,4.490,80.79,1796,2223
5.62,4.490,80.79,1796,2223
6.55,4.490,80.79,1796,2223
8.61,4.490,80.79,1796,2223
10.10,4.490,80.79,1796,2223
11.88,4.490,80.79,1796,2223
12.45,4.490,80.79,1796,2223
13.32,4.490,80.79,1796,2223
14.54,4.490,80.79,1796,2223
15.44,4.490,80.79,1796,2223
16.35,4.490,80.79,1796,2223
16.98,4.490,80.79,1796,2223
18.00,4.490,80.79,1796,2223
18.97,4.490,80.79,1796,2223
20.06,4.490,80.79,1796,2223
20.97,4.490,80.79,1796,2223
21.97,4.490,80.79,1796,2223
22.97,4.490,80.79,1796,2223
24.05,4.490,80.79,1796,2223
25.23,5.303,95.41,2121,2223
26.02,5.303,95.41,2121,2223
26.97,5.345,96.18,2138,2223
27.98,5.345,96.18,2138,2223
29.12,5.345,96.18,2138,2223
30.26,5.345,96.18,2138,2223
31.20,5.345,96.18,2138,2223
31.97,5.345,96.18,2138,2223
33.07,5.730,96.34,2292,2379
34.07,5.730,96.34,2292,2379
35.36,5.743,96.55,2297,2379
36.64,5.760,96.85,2304,2379
