elapsed_s,area_m2,percent_known,known_cells,total_cells
11.23,4.853,80.21,1941,2420
12.50,4.853,80.21,1941,2420
13.66,4.853,80.21,1941,2420
15.56,4.853,80.21,1941,2420
16.55,4.853,80.21,1941,2420
16.98,4.853,80.21,1941,2420
17.84,4.853,80.21,1941,2420
18.91,4.853,80.21,1941,2420
19.96,4.853,80.21,1941,2420
20.98,4.853,80.21,1941,2420
22.00,4.853,80.21,1941,2420
22.94,4.853,80.21,1941,2420
23.92,4.853,80.21,1941,2420
24.88,4.853,80.21,1941,2420
25.88,4.853,80.21,1941,2420
27.03,4.853,80.21,1941,2420
27.64,4.853,80.21,1941,2420
28.65,4.853,80.21,1941,2420
29.67,4.853,80.21,1941,2420
30.64,4.853,80.21,1941,2420
31.66,4.853,80.21,1941,2420
32.64,4.853,80.21,1941,2420
33.68,4.853,80.21,1941,2420
34.65,4.853,80.21,1941,2420
35.72,4.853,80.21,1941,2420
36.64,4.853,80.21,1941,2420
37.92,5.778,89.02,2311,2596
39.33,5.778,89.02,2311,2596
39.68,5.778,89.02,2311,2596
40.66,5.778,89.02,2311,2596
41.74,5.778,89.02,2311,2596
42.64,5.778,89.02,2311,2596
43.87,5.778,89.02,2311,2596
44.67,5.778,89.02,2311,2596
46.71,6.148,81.97,2459,3000
48.14,6.210,82.80,2484,3000
48.64,6.210,82.80,2484,3000
50.15,6.210,82.80,2484,3000
51.42,6.550,72.96,2620,3591
51.70,6.550,72.96,2620,3591
52.69,6.550,72.96,2620,3591
54.05,6.550,72.96,2620,3591
