elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
19.42,0.0000,0.0000,-0.0086,-0.0005,0.0000,0.0000,-0.0086,-0.0005
24.43,-0.0053,-0.0001,-0.0210,-0.0102,-0.0053,-0.0001,-0.0210,-0.0102
25.45,-0.0204,-0.0012,-0.0321,-0.0291,-0.0204,-0.0012,-0.0321,-0.0291
26.45,-0.0583,-0.0393,-0.0472,-0.0650,-0.0583,-0.0393,-0.0472,-0.0650
27.04,-0.0767,-0.1050,-0.0575,-0.1132,-0.0767,-0.1050,-0.0575,-0.1132
27.73,-0.0753,-0.1794,-0.0277,-0.1179,-0.0753,-0.1794,-0.0277,-0.1179
28.44,-0.0570,-0.2410,0.0196,-0.1253,-0.0570,-0.2410,0.0196,-0.1253
28.87,0.1289,-0.0250,0.0627,-0.0784,0.1289,-0.0250,0.0627,-0.0784
29.42,0.1781,-0.0763,0.1174,-0.0236,0.1781,-0.0763,0.1174,-0.0236
30.12,0.1387,0.1296,0.1379,0.0903,0.1387,0.1296,0.1379,0.0903
30.86,0.1982,0.0946,0.0867,0.1884,0.1982,0.0946,0.0867,0.1884
31.42,0.0453,0.3288,0.0200,0.2962,0.0453,0.3288,0.0200,0.2962
32.42,-0.1270,0.4652,-0.0510,0.3586,-0.1270,0.4652,-0.0510,0.3586
33.42,-0.1551,0.4629,-0.1448,0.4212,-0.1551,0.4629,-0.1448,0.4212
34.42,-0.2165,0.4413,-0.2200,0.4263,-0.2165,0.4413,-0.2200,0.4263
35.02,-0.2708,0.4078,-0.2726,0.3889,-0.2708,0.4078,-0.2726,0.3889
35.72,-0.3306,0.3544,-0.2795,0.3808,-0.3306,0.3544,-0.2795,0.3808
36.42,-0.3901,0.2782,-0.2826,0.3689,-0.3901,0.2782,-0.2826,0.3689
36.73,-0.1895,0.4224,-0.2831,0.3543,-0.1895,0.4224,-0.2831,0.3543
37.02,-0.2319,0.3819,-0.2771,0.3510,-0.2319,0.3819,-0.2771,0.3510
37.42,-0.2732,0.3348,-0.2699,0.3565,-0.2732,0.3348,-0.2699,0.3565
38.53,-0.3008,0.3375,-0.3142,0.3201,-0.3008,0.3375,-0.3142,0.3201
39.02,-0.3540,0.3060,-0.3420,0.3035,-0.3540,0.3060,-0.3420,0.3035
39.42,-0.4112,0.2402,-0.3744,0.2824,-0.4112,0.2402,-0.3744,0.2824
39.72,-0.3706,0.2992,-0.3950,0.2700,-0.3706,0.2992,-0.3950,0.2700
40.04,-0.4354,0.2291,-0.4198,0.2538,-0.4354,0.2291,-0.4198,0.2538
40.42,-0.4040,0.2754,-0.4431,0.2405,-0.4040,0.2754,-0.4431,0.2405
41.43,-0.4778,0.2250,-0.4612,0.2258,-0.4778,0.2250,-0.4612,0.2258
41.74,-0.5275,0.1736,-0.4698,0.2247,-0.5275,0.1736,-0.4698,0.2247
