elapsed_s,area_m2,percent_known,known_cells,total_cells
2.47,4.660,69.58,1864,2679
4.97,4.660,69.58,1864,2679
6.07,4.660,69.58,1864,2679
7.10,4.660,69.58,1864,2679
7.84,4.660,69.58,1864,2679
9.11,4.660,69.58,1864,2679
9.84,4.660,69.58,1864,2679
11.21,4.660,69.58,1864,2679
11.97,4.660,69.58,1864,2679
12.85,4.660,69.58,1864,2679
13.71,4.660,69.58,1864,2679
14.93,4.660,69.58,1864,2679
15.89,4.660,69.58,1864,2679
16.82,4.660,69.58,1864,2679
17.48,4.660,69.58,1864,2679
18.57,4.660,69.58,1864,2679
19.42,4.660,69.58,1864,2679
20.41,4.660,69.58,1864,2679
21.43,4.660,69.58,1864,2679
22.41,4.660,69.58,1864,2679
23.51,4.660,69.58,1864,2679
24.41,4.660,69.58,1864,2679
25.44,4.660,69.58,1864,2679
26.41,4.660,69.58,1864,2679
27.55,5.533,82.61,2213,2679
28.77,5.543,82.75,2217,2679
29.42,5.543,82.75,2217,2679
30.44,5.555,82.94,2222,2679
31.43,5.565,83.09,2226,2679
32.41,5.565,83.09,2226,2679
33.41,5.565,83.09,2226,2679
34.41,5.565,83.09,2226,2679
35.60,7.578,63.49,3031,4774
36.41,8.005,64.98,3202,4928
37.65,8.245,66.92,3298,4928
38.41,8.268,67.11,3307,4928
39.72,8.298,67.35,3319,4928
40.74,8.318,67.51,3327,4928
41.58,8.338,67.67,3335,4928
