elapsed_s,area_m2,percent_known,known_cells,total_cells
10.39,3.858,68.21,1543,2262
11.56,3.858,68.21,1543,2262
12.32,3.858,68.21,1543,2262
13.29,3.858,68.21,1543,2262
14.31,3.858,68.21,1543,2262
15.22,3.858,68.21,1543,2262
15.91,3.858,68.21,1543,2262
16.85,3.858,68.21,1543,2262
17.85,3.858,68.21,1543,2262
18.85,3.858,68.21,1543,2262
19.85,3.858,68.21,1543,2262
20.85,3.858,68.21,1543,2262
21.85,3.858,68.21,1543,2262
22.85,3.858,68.21,1543,2262
24.34,4.223,73.40,1689,2301
25.17,4.305,74.84,1722,2301
25.85,4.305,74.84,1722,2301
26.86,4.305,74.84,1722,2301
27.87,4.315,75.01,1726,2301
28.88,4.315,75.01,1726,2301
29.85,4.315,75.01,1726,2301
30.85,4.315,75.01,1726,2301
31.85,4.315,75.01,1726,2301
33.07,4.315,75.01,1726,2301
33.89,4.315,75.01,1726,2301
34.85,4.315,75.01,1726,2301
36.20,4.333,75.32,1733,2301
36.85,4.333,75.32,1733,2301
37.86,4.333,75.32,1733,2301
38.85,4.333,75.32,1733,2301
39.85,4.333,75.32,1719,2301
41.30,4.403,76.53,1761,2301
41.85,4.403,76.53,1761,2301
43.57,4.925,76.53,1970,2574
44.53,5.243,81.47,2097,2574
45.05,5.343,83.02,2137,2574
47.30,5.353,83.18,2141,2574
48.04,5.388,83.72,2155,2574
48.85,5.388,83.72,2155,2574
50.11,5.388,83.72,2155,2574
51.25,5.400,82.66,2160,2613
51.88,5.400,82.66,2160,2613
52.90,5.400,82.66,2160,2613
53.87,5.400,82.66,2160,2613
54.85,5.400,82.66,2160,2613
55.86,5.400,82.66,2160,2613
56.86,5.400,82.66,2160,2613
57.86,5.400,82.66,2160,2613
58.86,5.403,82.70,2161,2613
59.87,5.403,82.70,2161,2613
60.89,5.403,82.70,2161,2613
61.87,5.403,82.70,2161,2613
62.85,5.403,82.70,2161,2613
63.89,5.403,82.70,2161,2613
64.87,5.403,82.70,2161,2613
65.87,5.403,82.70,2161,2613
66.86,5.405,82.74,2162,2613
67.86,5.405,82.74,2162,2613
68.86,5.405,82.74,2162,2613
69.88,5.405,82.74,2162,2613
70.92,5.405,82.74,2162,2613
71.89,5.405,82.74,2162,2613
72.98,5.405,82.74,2162,2613
73.88,5.405,82.74,2162,2613
74.88,5.405,82.74,2162,2613
75.87,5.405,82.74,2162,2613
76.85,5.405,82.74,2162,2613
