status,start_datetime,completion_datetime,elapsed_s,coverage_pct,goals_reached,path_points,nav_goals,frontier_points,final_map_x_m,final_map_y_m,final_odom_x_m,final_odom_y_m,final_room_x_m,final_room_y_m
complete,2026-04-08 02:55:19,2026-04-08 02:56:37,77.4,83.72,1,58,2,117,-0.6408,0.8988,0.7417,-0.4556,0.6408,-0.8988
