elapsed_s,area_m2,percent_known,known_cells,total_cells
0.87,4.133,75.00,1653,2204
4.15,4.133,75.00,1653,2204
6.40,4.133,75.00,1653,2204
9.09,4.133,75.00,1653,2204
12.29,4.133,75.00,1653,2204
13.26,4.133,75.00,1653,2204
15.20,4.133,75.00,1653,2204
16.87,4.133,75.00,1653,2204
18.85,4.133,75.00,1653,2204
20.85,4.133,75.00,1653,2204
22.85,4.133,75.00,1653,2204
24.86,4.133,75.00,1653,2204
26.85,4.133,75.00,1653,2204
28.86,4.133,75.00,1653,2204
30.85,4.133,75.00,1653,2204
32.85,4.133,75.00,1653,2204
34.85,4.133,75.00,1653,2204
36.87,4.133,75.00,1653,2204
38.85,4.133,75.00,1653,2204
40.85,4.133,75.00,1653,2204
42.86,4.133,75.00,1653,2204
44.85,4.133,75.00,1653,2204
46.87,4.133,75.00,1653,2204
48.85,4.425,80.31,1770,2204
50.86,4.523,82.08,1809,2204
52.87,4.565,82.85,1826,2204
54.87,4.573,82.99,1829,2204
56.86,4.573,82.99,1829,2204
58.86,5.373,69.32,2149,3100
60.85,5.538,70.32,2215,3150
62.85,5.650,70.34,2260,3213
64.85,5.650,70.34,2260,3213
66.91,5.650,70.34,2260,3213
69.15,5.710,71.09,2284,3213
70.87,5.970,74.32,2388,3213
72.91,6.030,75.07,2412,3213
74.91,6.068,75.54,2427,3213
76.87,6.070,75.57,2428,3213
78.86,6.070,75.57,2428,3213
80.88,6.070,75.57,2428,3213
82.93,6.070,75.57,2428,3213
84.98,6.070,75.57,2428,3213
86.86,6.070,75.57,2428,3213
