elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
18.84,-1.1752,-0.1797,-0.8786,-0.1343
36.90,-1.9162,-0.5699,-1.6286,-0.4843
40.09,-1.9629,0.6614,-1.6786,0.5657
46.11,0.0314,-0.9342,0.0214,-0.6343
52.09,0.6447,0.9105,0.4714,0.6657
