elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
21.00,0.0000,0.0000,-0.0077,-0.0005,0.0000,0.0000,-0.0077,-0.0005
24.20,-0.0039,-0.0001,-0.0155,-0.0015,-0.0039,-0.0001,-0.0155,-0.0015
25.22,-0.0190,-0.0013,-0.0255,-0.0034,-0.0190,-0.0013,-0.0255,-0.0034
26.35,-0.0392,-0.0044,-0.0403,-0.0062,-0.0392,-0.0044,-0.0403,-0.0062
27.40,-0.0652,-0.0110,-0.0401,-0.0149,-0.0652,-0.0110,-0.0401,-0.0149
28.49,-0.0740,-0.0139,0.0102,-0.0232,-0.0740,-0.0139,0.0102,-0.0232
30.90,-0.0031,-0.0440,0.0543,-0.0413,-0.0031,-0.0440,0.0543,-0.0413
31.10,0.2327,-0.0428,0.1522,-0.0376,0.2327,-0.0428,0.1522,-0.0376
31.60,0.1812,-0.0949,0.2088,-0.0435,0.1812,-0.0949,0.2088,-0.0435
31.89,0.4243,0.0076,0.2794,-0.0434,0.4243,0.0076,0.2794,-0.0434
