elapsed_s,x_rel_m,y_rel_m
19.09,0.0000,0.0000
22.09,-0.0032,-0.0001
23.13,-0.0183,-0.0005
24.22,-0.0334,-0.0012
25.29,-0.0483,-0.0018
26.29,-0.0633,-0.0024
27.29,-0.0782,-0.0041
28.34,-0.0924,-0.0090
29.42,-0.1155,-0.0257
29.69,0.2229,0.0241
30.39,0.1826,-0.0239
30.99,0.1493,-0.0730
31.70,0.1250,-0.1195
32.39,0.3496,0.0628
32.70,0.4955,0.1765
33.88,0.4841,0.1083
34.22,0.6014,0.3099
34.69,0.6581,0.5369
35.70,0.6491,0.5050
