elapsed_s,frontier_x_m,frontier_y_m
6.16,-1.8156,-0.4336
6.16,-1.2656,-0.8336
6.16,-0.7656,-0.6836
6.16,-1.4656,-0.7836
6.16,-1.9156,0.3164
6.16,-1.1656,0.6664
6.16,-0.5656,0.7664
6.16,-1.6156,0.7664
6.16,-0.8156,0.8164
6.16,-0.5156,0.9164
7.71,-1.8156,-0.4336
7.71,-1.2656,-0.8336
7.71,-0.7656,-0.6836
7.71,-1.4656,-0.7836
7.71,-1.9156,0.3164
7.71,-1.1656,0.6664
7.71,-0.5656,0.7664
7.71,-1.6156,0.7664
7.71,-0.8156,0.8164
7.71,-0.5156,0.9164
9.47,-1.8156,-0.4336
9.47,-1.2656,-0.8336
9.47,-0.7656,-0.6836
9.47,-1.4656,-0.7836
9.47,-1.9156,0.3164
9.47,-1.1656,0.6664
9.47,-0.5656,0.7664
9.47,-1.6156,0.7664
9.47,-0.8156,0.8164
9.47,-0.5156,0.9164
