elapsed_s,area_m2,percent_known,known_cells,total_cells
0.55,3.948,48.38,1579,3264
2.95,3.948,48.38,1579,3264
4.87,3.948,48.38,1579,3264
7.34,3.948,48.38,1579,3264
9.06,3.948,48.38,1579,3264
10.99,3.948,48.38,1579,3264
12.76,3.948,48.38,1579,3264
14.72,3.948,48.38,1579,3264
16.34,3.948,48.38,1579,3264
18.35,3.948,48.38,1579,3264
20.34,3.948,48.38,1579,3264
22.34,3.948,48.38,1579,3264
24.34,3.948,48.38,1579,3264
26.34,3.948,48.38,1579,3264
28.52,4.358,52.37,1743,3328
30.34,4.640,54.72,1856,3392
32.34,5.520,53.96,2208,4092
34.93,5.803,56.72,2321,4092
37.02,6.370,51.27,2548,4970
38.66,6.738,52.72,2695,5112
40.34,6.820,53.36,2728,5112
42.34,6.910,53.33,2764,5183
44.34,7.475,55.35,2990,5402
46.68,8.465,57.92,3386,5846
48.35,8.465,57.92,3386,5846
50.35,9.455,62.33,3782,6068
52.34,9.693,63.89,3877,6068
54.36,9.693,63.89,3877,6068
56.69,9.723,64.09,3889,6068
58.65,9.810,64.67,3924,6068
60.34,9.853,64.16,3941,6142
62.71,10.595,54.11,4238,7832
64.81,10.853,55.43,4341,7832
66.34,10.853,55.43,4341,7832
68.54,11.125,56.82,4450,7832
70.35,11.173,57.06,4469,7832
72.35,11.183,57.11,4473,7832
74.35,11.188,57.14,4475,7832
76.41,11.188,57.14,4475,7832
78.41,11.188,57.14,4475,7832
80.34,12.208,53.27,4883,9167
82.35,12.350,53.89,4940,9167
84.36,12.390,54.06,4956,9167
86.42,12.390,54.06,4956,9167
88.42,12.460,54.37,4984,9167
90.51,12.460,54.37,4984,9167
93.82,12.518,54.62,5007,9167
94.89,12.548,54.75,5019,9167
96.95,13.640,54.05,5456,10094
98.83,14.400,52.76,5760,10918
100.34,15.350,56.24,6140,10918
102.37,15.578,56.54,6231,11021
104.90,15.578,56.54,6231,11021
106.61,15.720,57.05,6288,11021
108.58,16.215,58.85,6486,11021
110.38,16.215,58.85,6486,11021
112.47,16.343,59.31,6537,11021
114.35,16.370,59.41,6548,11021
116.63,16.383,59.46,6553,11021
118.64,16.443,59.68,6577,11021
120.39,16.443,59.68,6577,11021
122.35,16.443,59.68,6577,11021
124.39,17.563,59.15,7025,11877
126.35,17.563,59.15,7025,11877
128.35,18.498,62.30,7399,11877
130.39,18.498,62.30,7399,11877
132.44,18.833,63.43,7533,11877
134.36,18.970,63.89,7588,11877
136.82,18.970,63.89,7588,11877
