elapsed_s,area_m2,percent_known,known_cells,total_cells
10.64,4.205,75.66,1682,2223
12.02,4.205,75.66,1682,2223
13.00,4.205,75.66,1682,2223
14.01,4.205,75.66,1682,2223
15.00,4.205,75.66,1682,2223
15.74,4.205,75.66,1682,2223
16.66,4.205,75.66,1682,2223
17.91,4.205,75.66,1682,2223
18.64,4.205,75.66,1682,2223
19.64,4.205,75.66,1682,2223
20.75,4.205,75.66,1682,2223
21.78,4.205,75.66,1682,2223
22.68,4.205,75.66,1682,2223
23.65,4.205,75.66,1682,2223
24.68,4.205,75.66,1682,2223
25.77,4.205,75.66,1682,2223
26.67,4.205,75.66,1682,2223
27.67,4.205,75.66,1682,2223
28.75,4.928,81.48,1971,2419
29.61,4.928,81.48,1971,2419
30.62,4.928,81.48,1971,2419
31.62,4.928,81.48,1971,2419
32.67,4.928,81.48,1971,2419
33.75,4.928,81.48,1971,2419
34.64,4.928,81.48,1971,2419
35.71,4.928,81.48,1971,2419
36.62,4.928,81.48,1971,2419
37.66,4.928,81.48,1971,2419
38.63,4.928,81.48,1971,2419
39.62,4.928,81.48,1971,2419
40.61,5.353,88.51,2141,2419
41.74,5.353,88.51,2141,2419
42.68,5.423,89.67,2169,2419
