elapsed_s,area_m2,percent_known,known_cells,total_cells
1.18,3.218,47.95,1287,2684
3.45,3.218,47.95,1287,2684
4.71,3.218,47.95,1287,2684
7.33,3.218,47.95,1287,2684
8.86,3.218,47.95,1287,2684
10.84,3.218,47.95,1287,2684
12.57,3.218,47.95,1287,2684
14.44,3.218,47.95,1287,2684
16.20,3.218,47.95,1287,2684
18.15,3.218,47.95,1287,2684
20.03,3.218,47.95,1287,2684
22.00,3.218,47.95,1287,2684
24.01,3.218,47.95,1287,2684
25.99,3.218,47.95,1287,2684
28.00,4.360,63.93,1744,2728
30.14,4.435,63.58,1774,2790
31.99,4.448,63.76,1779,2790
34.15,4.543,63.71,1817,2852
35.99,4.543,63.71,1817,2852
38.13,4.693,65.81,1877,2852
39.98,4.713,65.04,1885,2898
41.98,4.718,65.11,1887,2898
44.00,4.723,65.18,1889,2898
46.04,4.723,65.18,1889,2898
47.97,4.723,65.18,1889,2898
49.97,4.723,65.18,1889,2898
51.97,4.723,65.18,1889,2898
54.00,4.723,65.18,1889,2898
55.98,4.723,65.18,1889,2898
57.99,4.723,65.18,1889,2898
59.98,4.723,65.18,1889,2898
62.00,4.723,65.18,1889,2898
64.00,4.768,65.80,1907,2898
66.04,4.775,65.91,1910,2898
67.98,4.775,65.91,1910,2898
69.98,4.780,65.98,1912,2898
71.98,4.783,66.01,1913,2898
74.00,4.785,66.05,1914,2898
76.00,4.793,66.15,1917,2898
77.98,4.793,66.15,1917,2898
80.01,4.793,66.15,1917,2898
81.98,4.793,66.15,1917,2898
84.01,4.860,67.08,1944,2898
86.34,4.883,67.39,1953,2898
89.34,4.883,67.39,1953,2898
90.10,4.965,68.53,1986,2898
92.83,5.508,76.02,2203,2898
94.47,5.508,76.02,2203,2898
96.61,5.710,78.81,2284,2898
98.01,5.785,79.85,2314,2898
100.00,5.785,79.85,2314,2898
101.98,5.785,79.85,2314,2898
103.99,5.785,79.85,2314,2898
105.99,5.785,79.85,2314,2898
107.99,5.785,79.85,2314,2898
110.04,5.798,80.02,2319,2898
112.00,5.803,80.09,2321,2898
114.24,5.865,80.95,2346,2898
116.00,5.873,81.06,2349,2898
118.02,5.880,81.16,2352,2898
120.17,5.880,81.16,2352,2898
122.07,5.905,80.23,2362,2944
