elapsed_s,x_rel_m,y_rel_m
18.64,0.0000,0.0000
25.54,0.0073,-0.0027
26.14,0.0605,0.0031
27.35,0.1505,0.0426
27.92,0.2030,0.0779
28.15,0.1505,0.0911
28.34,0.0428,0.0855
29.21,0.0583,0.1435
29.44,-0.0587,0.0809
29.64,-0.1975,0.0053
30.54,-0.3570,-0.1462
30.74,-0.4393,-0.2162
31.34,-0.4175,-0.1552
31.94,-0.4022,-0.0907
32.97,-0.3957,-0.0149
33.74,-0.4532,-0.1840
34.34,-0.4485,-0.1225
