elapsed_s,area_m2,percent_known,known_cells,total_cells
13.84,4.695,84.48,1878,2223
14.89,4.695,84.48,1878,2223
15.83,4.695,84.48,1878,2223
16.74,4.695,84.48,1878,2223
17.33,4.695,84.48,1878,2223
18.09,4.695,84.48,1878,2223
19.09,4.695,84.48,1878,2223
20.27,4.695,84.48,1878,2223
21.12,4.695,84.48,1878,2223
22.09,4.695,84.48,1878,2223
23.10,4.695,84.48,1878,2223
24.10,4.695,84.48,1878,2223
25.11,4.695,84.48,1878,2223
26.13,4.695,84.48,1878,2223
27.10,4.695,84.48,1878,2223
28.12,4.695,84.48,1878,2223
29.14,5.738,91.95,2295,2496
30.21,5.738,91.95,2295,2496
31.15,5.738,91.95,2295,2496
32.11,5.738,91.95,2295,2496
33.11,5.738,91.95,2295,2496
34.11,5.738,91.95,2295,2496
35.11,5.805,93.03,2322,2496
36.10,5.805,93.03,2322,2496
37.10,5.805,93.03,2322,2496
38.13,5.805,93.03,2322,2496
39.13,5.805,93.03,2322,2496
40.12,5.805,93.03,2322,2496
41.11,5.805,93.03,2322,2496
42.10,5.805,93.03,2322,2496
43.10,5.805,93.03,2322,2496
44.11,5.805,93.03,2322,2496
45.13,5.835,75.98,2334,3072
46.38,5.893,75.54,2357,3120
47.17,5.893,75.54,2357,3120
48.11,5.893,75.54,2357,3120
