elapsed_s,area_m2,percent_known,known_cells,total_cells
9.84,4.763,85.70,1905,2223
11.37,4.763,85.70,1905,2223
12.25,4.763,85.70,1905,2223
13.27,4.763,85.70,1905,2223
13.90,4.763,85.70,1905,2223
15.07,4.763,85.70,1905,2223
15.86,4.763,85.70,1905,2223
16.89,4.763,85.70,1905,2223
17.87,4.763,85.70,1905,2223
18.78,4.763,85.70,1905,2223
19.51,4.763,85.70,1905,2223
20.58,4.763,85.70,1905,2223
21.51,4.763,85.70,1905,2223
22.76,4.763,85.70,1905,2223
23.53,4.763,85.70,1905,2223
24.51,4.763,85.70,1905,2223
25.52,4.763,85.70,1905,2223
26.51,4.763,85.70,1905,2223
27.65,5.430,93.62,2172,2320
28.78,5.453,94.01,2181,2320
29.70,5.465,94.22,2186,2320
