elapsed_s,area_m2,percent_known,known_cells,total_cells
2.93,4.173,70.72,1669,2360
4.30,4.173,70.72,1669,2360
5.78,4.173,70.72,1669,2360
6.69,4.173,70.72,1669,2360
7.58,4.173,70.72,1669,2360
8.33,4.173,70.72,1669,2360
9.46,4.173,70.72,1669,2360
10.11,4.173,70.72,1669,2360
11.03,4.173,70.72,1669,2360
12.09,4.173,70.72,1669,2360
13.04,4.173,70.72,1669,2360
14.05,4.173,70.72,1669,2360
15.08,4.173,70.72,1669,2360
16.07,4.173,70.72,1669,2360
17.01,4.573,77.50,1829,2360
18.03,4.600,77.97,1840,2360
19.05,4.600,77.97,1840,2360
21.54,4.610,78.14,1844,2360
22.07,4.610,78.14,1844,2360
23.05,4.610,78.14,1844,2360
24.08,5.160,87.46,2064,2360
