elapsed_s,area_m2,percent_known,known_cells,total_cells
5.78,3.675,64.99,1470,2262
7.49,3.675,64.99,1470,2262
9.11,3.675,64.99,1470,2262
9.85,3.675,64.99,1470,2262
11.12,3.675,64.99,1470,2262
12.09,3.675,64.99,1470,2262
13.18,3.675,64.99,1470,2262
14.30,3.675,64.99,1470,2262
15.08,3.675,64.99,1470,2262
15.98,3.675,64.99,1470,2262
16.46,3.675,64.99,1470,2262
17.50,3.675,64.99,1470,2262
18.26,3.675,64.99,1470,2262
19.41,3.675,64.99,1470,2262
20.24,3.675,64.99,1470,2262
21.24,3.675,64.99,1470,2262
22.56,3.858,68.21,1543,2262
23.54,4.078,72.10,1631,2262
24.25,4.078,72.10,1631,2262
25.25,4.470,77.71,1788,2301
26.24,4.703,79.70,1881,2360
27.58,4.888,81.46,1955,2400
28.78,4.965,82.75,1986,2400
29.43,5.028,83.79,2011,2400
30.37,5.103,85.04,2041,2400
31.27,5.103,85.04,2041,2400
32.26,5.238,87.29,2095,2400
33.27,5.313,88.54,2125,2400
