status,start_datetime,completion_datetime,elapsed_s,coverage_pct,goals_reached,path_points,nav_goals,frontier_points,final_map_x_m,final_map_y_m,final_odom_x_m,final_odom_y_m,final_room_x_m,final_room_y_m
complete,2026-04-11 17:53:52,2026-04-11 17:54:53,60.7,91.94,0,40,1,39,0.2776,-0.1231,-0.4946,0.3975,-0.2776,0.1231
