elapsed_s,frontier_x_m,frontier_y_m
10.56,0.1966,-0.9050
10.56,-1.6534,-0.5550
10.56,-0.7534,-0.6550
10.56,0.2466,-0.4050
10.56,-1.6034,0.4950
10.56,-2.2034,0.9450
11.87,0.1966,-0.9050
11.87,-1.6534,-0.5550
11.87,0.2466,-0.4050
11.87,-1.6034,0.4950
13.65,0.1966,-0.9050
13.65,-1.6534,-0.5550
13.65,0.2466,-0.4050
13.65,-1.6034,0.4950
16.72,0.1966,-0.9050
16.72,-1.6534,-0.5550
16.72,0.2466,-0.4050
16.72,-1.6034,0.4950
19.63,0.1966,-0.9050
19.63,-1.6534,-0.5550
19.63,0.2466,-0.4050
19.63,-1.6034,0.4950
23.39,0.1966,-0.9050
23.39,-1.6534,-0.5550
23.39,0.2466,-0.4050
23.39,-1.6034,0.4950
24.49,0.1966,-0.9050
24.49,-1.6534,-0.5550
24.49,0.2466,-0.4050
24.49,-1.6034,0.4950
26.82,-0.9534,0.8950
