elapsed_s,x_rel_m,y_rel_m
18.25,0.0000,0.0000
21.24,-0.0075,-0.0003
22.25,-0.0202,-0.0008
25.38,-0.0645,0.0019
26.40,-0.0955,-0.0029
27.24,-0.1571,-0.0315
27.95,0.3962,-0.0485
