elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
21.06,-1.3820,-0.1442,-1.7301,-0.1805
22.08,0.4644,-0.5847,0.6199,-0.7805
24.37,-0.7786,0.5716,-0.9801,0.7195
31.18,0.3423,0.7506,0.4629,0.9695
