elapsed_s,x_rel_m,y_rel_m
19.17,0.0000,0.0000
21.47,-0.0012,-0.0000
22.47,-0.0167,-0.0016
23.49,-0.0307,-0.0071
24.60,-0.0425,-0.0163
25.67,-0.0516,-0.0281
26.77,-0.0649,-0.0613
27.61,-0.0732,-0.1194
28.17,-0.0719,-0.1827
28.47,-0.0141,-0.1677
28.88,0.4138,0.1815
29.51,0.4215,0.1150
29.77,0.4528,0.3126
