elapsed_s,x_rel_m,y_rel_m
14.55,0.0000,0.0000
30.96,0.0105,-0.0219
31.56,0.0540,-0.0633
32.25,0.1074,-0.0899
33.36,0.1139,-0.0916
33.97,-0.0073,0.1545
34.97,-0.0113,0.1679
35.95,-0.0464,0.2061
36.96,-0.0601,0.2125
38.05,-0.0748,0.2153
39.15,-0.0898,0.2149
