elapsed_s,area_m2,percent_known,known_cells,total_cells
2.87,3.898,70.74,1559,2204
5.32,3.898,70.74,1559,2204
6.47,3.898,70.74,1559,2204
8.12,3.898,70.74,1559,2204
9.81,3.898,70.74,1559,2204
11.07,3.898,70.74,1559,2204
12.13,3.898,70.74,1559,2204
13.08,3.898,70.74,1559,2204
14.09,3.898,70.74,1559,2204
15.36,3.898,70.74,1559,2204
16.29,3.898,70.74,1559,2204
17.16,3.898,70.74,1559,2204
18.21,3.898,70.74,1559,2204
18.76,3.898,70.74,1559,2204
19.74,3.898,70.74,1559,2204
20.76,3.898,70.74,1559,2204
21.79,3.898,70.74,1559,2204
22.78,3.898,70.74,1559,2204
23.74,3.898,70.74,1559,2204
24.85,3.898,70.74,1559,2204
25.76,3.898,70.74,1559,2204
26.76,3.898,70.74,1559,2204
27.80,3.898,70.74,1559,2204
28.74,3.898,70.74,1559,2204
29.83,3.898,70.74,1559,2204
30.77,3.898,70.74,1559,2204
31.74,3.898,70.74,1559,2204
32.74,3.898,70.74,1559,2204
33.74,3.898,70.74,1559,2204
34.75,3.898,70.74,1559,2204
35.75,3.898,70.74,1559,2204
36.79,3.898,70.74,1559,2204
37.73,3.898,70.74,1559,2204
38.75,3.898,70.74,1559,2204
39.77,4.248,77.09,1699,2204
40.84,4.288,77.81,1715,2204
41.77,4.288,77.81,1715,2204
42.76,4.288,77.81,1715,2204
43.75,4.288,77.81,1715,2204
44.74,4.288,77.81,1715,2204
45.75,4.288,77.81,1715,2204
46.79,4.288,77.81,1715,2204
47.80,4.288,77.81,1715,2204
48.75,4.288,77.81,1715,2204
49.75,4.288,77.81,1715,2204
50.79,4.288,77.81,1715,2204
51.74,4.288,77.81,1715,2204
52.76,4.288,77.81,1715,2204
53.76,4.288,77.81,1715,2204
54.74,4.288,77.81,1715,2204
55.79,4.288,77.81,1715,2204
56.76,4.288,77.81,1715,2204
57.75,4.288,77.81,1715,2204
58.76,4.288,77.81,1715,2204
59.77,4.288,77.81,1715,2204
60.76,4.288,77.81,1715,2204
61.74,4.288,77.81,1715,2204
62.74,4.288,77.81,1715,2204
63.78,4.288,77.81,1715,2204
64.76,4.288,77.81,1715,2204
65.80,4.288,77.81,1715,2204
66.74,4.288,77.81,1715,2204
67.74,4.288,77.81,1715,2204
68.78,4.288,77.81,1715,2204
70.23,4.290,77.86,1716,2204
70.75,4.290,77.86,1716,2204
71.80,4.290,77.86,1716,2204
72.74,4.290,77.86,1716,2204
73.75,4.290,77.86,1716,2204
74.74,4.348,76.88,1739,2262
75.74,4.348,76.88,1739,2262
76.76,4.348,76.88,1739,2262
77.74,4.348,76.88,1739,2262
78.74,4.348,76.88,1739,2262
79.79,4.348,76.88,1739,2262
80.76,4.348,76.88,1739,2262
81.74,4.348,76.88,1739,2262
82.74,4.348,76.88,1739,2262
83.75,4.348,76.88,1739,2262
84.75,4.348,76.88,1739,2262
85.80,4.348,76.88,1739,2262
86.78,4.348,76.88,1739,2262
87.74,4.348,76.88,1739,2262
88.89,4.348,76.88,1739,2262
89.75,4.348,76.88,1739,2262
90.79,4.348,76.88,1739,2262
91.74,4.348,76.88,1739,2262
92.80,4.348,76.88,1739,2262
93.79,4.348,76.88,1739,2262
94.87,4.348,76.88,1739,2262
95.74,4.348,76.88,1739,2262
96.75,4.348,76.88,1739,2262
97.74,4.348,76.88,1739,2262
98.77,4.348,76.88,1739,2262
99.78,4.348,76.88,1739,2262
100.75,4.348,76.88,1739,2262
101.74,4.348,76.88,1739,2262
102.74,4.348,76.88,1739,2262
103.77,4.348,76.88,1739,2262
104.73,4.348,76.88,1739,2262
105.83,4.348,76.88,1739,2262
106.77,4.348,76.88,1739,2262
107.80,4.348,76.88,1739,2262
108.74,4.348,76.88,1739,2262
109.89,4.348,76.88,1739,2262
110.74,4.348,76.88,1739,2262
111.74,4.348,76.88,1739,2262
112.75,4.348,76.88,1739,2262
113.79,4.348,76.88,1739,2262
114.74,4.348,76.88,1739,2262
115.80,4.348,76.88,1739,2262
116.75,4.348,76.88,1739,2262
117.75,4.348,76.88,1739,2262
118.76,4.348,76.88,1739,2262
119.76,4.348,76.88,1739,2262
120.76,4.348,76.88,1739,2262
121.74,4.348,76.88,1739,2262
122.76,4.348,76.88,1739,2262
123.80,4.348,76.88,1739,2262
124.76,4.348,76.88,1739,2262
125.76,4.348,76.88,1739,2262
126.74,4.348,76.88,1739,2262
127.74,4.348,76.88,1739,2262
128.76,4.348,76.88,1739,2262
129.74,4.348,76.88,1739,2262
130.74,4.348,76.88,1739,2262
131.74,4.348,76.88,1739,2262
132.75,4.348,76.88,1739,2262
133.75,4.348,76.88,1739,2262
134.79,4.348,76.88,1739,2262
135.74,4.348,76.88,1739,2262
136.74,4.348,76.88,1739,2262
138.10,4.638,82.01,1855,2262
138.77,4.638,82.01,1855,2262
139.74,4.638,82.01,1855,2262
140.74,4.638,82.01,1855,2262
141.75,5.255,91.35,2102,2301
142.80,5.298,92.09,2119,2301
143.84,5.298,92.09,2119,2301
144.74,5.298,92.09,2119,2301
145.83,5.308,92.26,2123,2301
146.82,5.308,92.26,2123,2301
147.77,5.358,93.13,2143,2301
