elapsed_s,area_m2,percent_known,known_cells,total_cells
3.39,4.118,42.49,1647,3876
5.65,4.118,42.49,1647,3876
7.74,4.118,42.49,1647,3876
9.24,4.118,42.49,1647,3876
11.24,4.118,42.49,1647,3876
13.23,4.118,42.49,1647,3876
15.85,4.118,42.49,1647,3876
17.53,4.118,42.49,1647,3876
19.39,4.118,42.49,1647,3876
21.28,4.118,42.49,1647,3876
23.29,4.118,42.49,1647,3876
25.65,4.118,42.49,1647,3876
27.25,4.118,42.49,1647,3876
29.23,4.118,42.49,1647,3876
31.33,4.783,46.45,1913,4118
33.31,4.953,48.11,1981,4118
35.22,4.953,48.11,1981,4118
38.38,5.055,49.10,2022,4118
39.57,5.055,49.10,2022,4118
41.23,5.055,49.10,2022,4118
43.24,5.055,49.10,2022,4118
46.10,5.055,49.10,2022,4118
47.22,5.113,20.72,2045,9869
49.52,5.588,22.65,2235,9869
51.27,5.588,22.65,2235,9869
53.28,7.425,11.61,2970,25575
55.30,7.425,11.61,2970,25575
58.08,7.723,12.08,3089,25575
59.32,7.810,12.22,3124,25575
61.35,7.810,12.22,3124,25575
64.56,7.810,12.22,3124,25575
65.35,7.810,12.22,3124,25575
