elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
18.94,0.6444,0.8058,0.4571,0.5715
33.55,-1.7077,-0.3535,-1.4120,-0.3030
92.68,-1.6594,0.4472,-1.4120,0.2776
