elapsed_s,area_m2,percent_known,known_cells,total_cells
8.61,4.775,80.93,1910,2360
10.08,4.775,80.93,1910,2360
10.68,4.775,80.93,1910,2360
11.66,4.775,80.93,1910,2360
12.78,4.775,80.93,1910,2360
14.06,4.775,80.93,1910,2360
14.95,4.775,80.93,1910,2360
15.88,4.775,80.93,1910,2360
16.59,4.775,80.93,1910,2360
17.44,4.775,80.93,1910,2360
18.44,4.775,80.93,1910,2360
19.38,4.775,80.93,1910,2360
20.38,4.775,80.93,1910,2360
21.37,4.775,80.93,1910,2360
22.40,4.775,80.93,1910,2360
23.37,4.775,80.93,1910,2360
24.38,4.775,80.93,1910,2360
25.38,4.775,80.93,1910,2360
26.57,5.293,89.70,2117,2360
27.69,5.343,90.55,2137,2360
28.38,5.343,90.55,2137,2360
29.37,5.343,90.55,2137,2360
30.37,5.343,90.55,2137,2360
31.37,5.343,90.55,2137,2360
32.40,5.343,90.55,2137,2360
33.40,5.343,90.55,2137,2360
34.39,5.343,90.55,2137,2360
35.38,5.343,90.55,2137,2360
36.37,5.343,90.55,2137,2360
37.38,5.343,90.55,2137,2360
38.37,5.343,90.55,2137,2360
39.37,5.343,90.55,2137,2360
40.38,5.343,90.55,2137,2360
41.42,5.343,90.55,2137,2360
42.37,5.343,90.55,2137,2360
43.39,5.343,90.55,2137,2360
44.38,5.343,90.55,2137,2360
45.39,5.343,90.55,2137,2360
46.44,5.343,90.55,2137,2360
47.37,5.343,90.55,2137,2360
48.37,5.423,89.67,2169,2419
