elapsed_s,area_m2,percent_known,known_cells,total_cells
14.29,4.928,85.32,1971,2310
16.09,4.928,85.32,1971,2310
16.58,4.928,85.32,1971,2310
17.57,4.928,85.32,1971,2310
18.56,4.928,85.32,1971,2310
20.67,4.928,85.32,1971,2310
21.66,4.928,85.32,1971,2310
22.75,4.928,85.32,1971,2310
23.42,4.928,85.32,1971,2310
24.12,4.928,85.32,1971,2310
25.14,4.928,85.32,1971,2310
26.23,4.928,85.32,1971,2310
27.30,4.928,85.32,1971,2310
28.13,4.928,85.32,1971,2310
29.35,4.928,85.32,1971,2310
30.16,4.928,85.32,1971,2310
31.21,4.928,85.32,1971,2310
32.27,4.928,85.32,1971,2310
33.15,4.928,85.32,1971,2310
34.14,4.928,85.32,1971,2310
35.19,4.928,85.32,1971,2310
36.29,4.928,85.32,1971,2310
37.28,4.928,85.32,1971,2310
38.12,4.928,85.32,1971,2310
39.62,5.563,94.60,2225,2352
40.23,5.563,94.60,2225,2352
41.19,5.563,94.60,2225,2352
42.14,5.563,94.60,2225,2352
43.13,5.563,94.60,2225,2352
44.12,5.563,94.60,2225,2352
45.22,5.563,94.60,2225,2352
46.26,5.563,94.60,2225,2352
47.14,5.563,94.60,2225,2352
48.13,5.563,94.60,2225,2352
49.11,5.563,94.60,2225,2352
50.39,5.563,94.60,2225,2352
51.12,6.153,76.33,2461,3224
52.30,6.173,76.58,2469,3224
53.12,6.173,76.58,2469,3224
54.13,6.178,76.64,2471,3224
55.12,6.183,76.71,2473,3224
56.16,6.185,76.74,2474,3224
57.16,6.193,76.83,2477,3224
58.14,6.193,76.83,2477,3224
59.22,6.193,76.83,2477,3224
60.14,6.193,76.83,2477,3224
61.13,6.198,76.89,2479,3224
62.12,6.198,76.89,2479,3224
63.13,6.198,76.89,2479,3224
64.17,6.223,77.20,2489,3224
65.25,6.238,77.39,2495,3224
66.28,6.245,77.48,2498,3224
67.24,6.268,77.76,2507,3224
68.30,6.290,78.04,2516,3224
69.38,6.323,78.44,2529,3224
70.36,6.330,78.54,2532,3224
71.29,6.350,78.78,2540,3224
72.14,6.358,78.88,2543,3224
73.25,6.403,79.44,2561,3224
